Text,Book,Chapter,Verse,Lemma,POS,ID,
θεοῦ,Matt,12,4,θεός,ngmsc,16158,
καὶ,Matt,12,4,καί,cc,16159,
τοὺς,Matt,12,4,ὁ,damp,16160,
ἄρτους,Matt,12,4,ἄρτος,nampc,16161,
τῆς,Matt,12,4,ὁ,dgfs,16162,
προθέσεως,Matt,12,4,πρόθεσις,ngfsc,16163,
ἔφαγον,Matt,12,4,ἐσθίω,viaa3p,16164,
ὃ,Matt,12,4,ὅς,rrans,16165,
οὐκ,Matt,12,4,οὐ,b,16166,
ἐξὸν,Matt,12,4,ἔξειμι,vppanns,16167,
ἦν,Matt,12,4,εἰμί,viia3s,16168,
αὐτῷ,Matt,12,4,αὐτός,rpdms,16169,
φαγεῖν,Matt,12,4,ἐσθίω,vnaa,16170,
οὐδὲ,Matt,12,4,οὐδέ,cc,16171,
τοῖς,Matt,12,4,ὁ,ddmp,16172,
μετ,Matt,12,4,μετά,pg,16173,
αὐτοῦ,Matt,12,4,αὐτός,rpgms,16174,
εἰ,Matt,12,4,εἰ,cs,16175,
μὴ,Matt,12,4,μή,x,16176,
τοῖς,Matt,12,4,ὁ,ddmp,16177,
ἱερεῦσιν,Matt,12,4,ἱερεύς,ndmpc,16178,
μόνοις,Matt,12,4,μόνος,andmpn,16179,
ἢ,Matt,12,5,ἤ,cc,16180,
οὐκ,Matt,12,5,οὐ,b,16181,
ἀνέγνωτε,Matt,12,5,ἀναγινώσκω,viaa2p,16182,
ἐν,Matt,12,5,ἐν,pd,16183,
τῷ,Matt,12,5,ὁ,ddms,16184,
νόμῳ,Matt,12,5,νόμος,ndmsc,16185,
ὅτι,Matt,12,5,ὅτι,cs,16186,
τοῖς,Matt,12,5,ὁ,ddnp,16187,
σάββασιν,Matt,12,5,σάββατον,ndnpc,16188,
οἱ,Matt,12,5,ὁ,dnmp,16189,
ἱερεῖς,Matt,12,5,ἱερεύς,nnmpc,16190,
ἐν,Matt,12,5,ἐν,pd,16191,
τῷ,Matt,12,5,ὁ,ddns,16192,
ἱερῷ,Matt,12,5,ἱερόν,ndnsc,16193,
τὸ,Matt,12,5,ὁ,dans,16194,
σάββατον,Matt,12,5,σάββατον,nansc,16195,
βεβηλοῦσιν,Matt,12,5,βεβηλόω,vipa3p,16196,
καὶ,Matt,12,5,καί,cc,16197,
ἀναίτιοί,Matt,12,5,ἀναίτιος,annmpn,16198,
εἰσιν,Matt,12,5,εἰμί,vipa3p,16199,
λέγω,Matt,12,6,λέγω,vipa1s,16200,
δὲ,Matt,12,6,δέ,cc,16201,
ὑμῖν,Matt,12,6,σύ,rpd-p,16202,
ὅτι,Matt,12,6,ὅτι,cs,16203,
τοῦ,Matt,12,6,ὁ,dgns,16204,
ἱεροῦ,Matt,12,6,ἱερόν,ngnsc,16205,
μεῖζόν,Matt,12,6,μέγας,annnsc,16206,
ἐστιν,Matt,12,6,εἰμί,vipa3s,16207,
ὧδε,Matt,12,6,ὧδε,b,16208,
εἰ,Matt,12,7,εἰ,cs,16209,
δὲ,Matt,12,7,δέ,cc,16210,
ἐγνώκειτε,Matt,12,7,γινώσκω,viya2p,16211,
τί,Matt,12,7,τίς,rqnns,16212,
ἐστιν,Matt,12,7,εἰμί,vipa3s,16213,
ἔλεος,Matt,12,7,ἔλεος,nansc,16214,
θέλω,Matt,12,7,θέλω,vipa1s,16215,
καὶ,Matt,12,7,καί,cc,16216,
οὐ,Matt,12,7,οὐ,b,16217,
θυσίαν,Matt,12,7,θυσία,nafsc,16218,
οὐκ,Matt,12,7,οὐ,b,16219,
ἂν,Matt,12,7,ἄν,x,16220,
κατεδικάσατε,Matt,12,7,καταδικάζω,viaa2p,16221,
τοὺς,Matt,12,7,ὁ,damp,16222,
ἀναιτίους,Matt,12,7,ἀναίτιος,anampn,16223,
κύριος,Matt,12,8,κύριος,nnmsc,16224,
γάρ,Matt,12,8,γάρ,cc,16225,
ἐστιν,Matt,12,8,εἰμί,vipa3s,16226,
τοῦ,Matt,12,8,ὁ,dgns,16227,
σαββάτου,Matt,12,8,σάββατον,ngnsc,16228,
ὁ,Matt,12,8,ὁ,dnms,16229,
υἱὸς,Matt,12,8,υἱός,nnmsc,16230,
τοῦ,Matt,12,8,ὁ,dgms,16231,
ἀνθρώπου,Matt,12,8,ἄνθρωπος,ngmsc,16232,
Καὶ,Matt,12,9,καί,cc,16233,
μεταβὰς,Matt,12,9,μεταβαίνω,vpaanms,16234,
ἐκεῖθεν,Matt,12,9,ἐκεῖθεν,b,16235,
ἦλθεν,Matt,12,9,ἔρχομαι,viaa3s,16236,
εἰς,Matt,12,9,εἰς,pa,16237,
τὴν,Matt,12,9,ὁ,dafs,16238,
συναγωγὴν,Matt,12,9,συναγωγή,nafsc,16239,
αὐτῶν,Matt,12,9,αὐτός,rpgmp,16240,
καὶ,Matt,12,10,καί,cc,16241,
ἰδοὺ,Matt,12,10,ἰδού,i,16242,
ἄνθρωπος,Matt,12,10,ἄνθρωπος,nnmsc,16243,
χεῖρα,Matt,12,10,χείρ,nafsc,16244,
ἔχων,Matt,12,10,ἔχω,vppanms,16245,
ξηράν,Matt,12,10,ξηρός,anafsn,16246,
καὶ,Matt,12,10,καί,cc,16247,
ἐπηρώτησαν,Matt,12,10,ἐπερωτάω,viaa3p,16248,
αὐτὸν,Matt,12,10,αὐτός,rpams,16249,
λέγοντες,Matt,12,10,λέγω,vppanmp,16250,
εἰ,Matt,12,10,εἰ,x,16251,
ἔξεστιν,Matt,12,10,ἔξειμι,vipa3s,16252,
τοῖς,Matt,12,10,ὁ,ddnp,16253,
σάββασιν,Matt,12,10,σάββατον,ndnpc,16254,
θεραπεῦσαι,Matt,12,10,θεραπεύω,vnaa,16255,
ἵνα,Matt,12,10,ἵνα,cs,16256,
κατηγορήσωσιν,Matt,12,10,κατηγορέω,vsaa3p,16257,
αὐτοῦ,Matt,12,10,αὐτός,rpgms,16258,
ὁ,Matt,12,11,ὁ,dnms,16259,
δὲ,Matt,12,11,δέ,cc,16260,
εἶπεν,Matt,12,11,λέγω,viaa3s,16261,
αὐτοῖς,Matt,12,11,αὐτός,rpdmp,16262,
τίς,Matt,12,11,τίς,aqnmsn,16263,
ἔσται,Matt,12,11,εἰμί,vifm3s,16264,
ἐξ,Matt,12,11,ἐκ,pg,16265,
ὑμῶν,Matt,12,11,σύ,rpg-p,16266,
ἄνθρωπος,Matt,12,11,ἄνθρωπος,nnmsc,16267,
ὃς,Matt,12,11,ὅς,rrnms,16268,
ἕξει,Matt,12,11,ἔχω,vifa3s,16269,
πρόβατον,Matt,12,11,πρόβατον,nansc,16270,
ἓν,Matt,12,11,εἷς,acansn,16271,
καὶ,Matt,12,11,καί,cc,16272,
ἐὰν,Matt,12,11,ἐάν,cs,16273,
ἐμπέσῃ,Matt,12,11,ἐμπίπτω,vsaa3s,16274,
τοῦτο,Matt,12,11,οὗτος,rdnns,16275,
τοῖς,Matt,12,11,ὁ,ddnp,16276,
σάββασιν,Matt,12,11,σάββατον,ndnpc,16277,
εἰς,Matt,12,11,εἰς,pa,16278,
βόθυνον,Matt,12,11,βόθυνος,namsc,16279,
οὐχὶ,Matt,12,11,οὐχί,b,16280,
κρατήσει,Matt,12,11,κρατέω,vifa3s,16281,
αὐτὸ,Matt,12,11,αὐτός,rpans,16282,
καὶ,Matt,12,11,καί,cc,16283,
ἐγερεῖ,Matt,12,11,ἐγείρω,vifa3s,16284,
πόσῳ,Matt,12,12,πόσος,aqdnsn,16285,
οὖν,Matt,12,12,οὖν,cc,16286,
διαφέρει,Matt,12,12,διαφέρω,vipa3s,16287,
ἄνθρωπος,Matt,12,12,ἄνθρωπος,nnmsc,16288,
προβάτου,Matt,12,12,πρόβατον,ngnsc,16289,
ὥστε,Matt,12,12,ὥστε,cs,16290,
ἔξεστιν,Matt,12,12,ἔξειμι,vipa3s,16291,
τοῖς,Matt,12,12,ὁ,ddnp,16292,
σάββασιν,Matt,12,12,σάββατον,ndnpc,16293,
καλῶς,Matt,12,12,καλῶς,b,16294,
ποιεῖν,Matt,12,12,ποιέω,vnpa,16295,
τότε,Matt,12,13,τότε,b,16296,
λέγει,Matt,12,13,λέγω,vipa3s,16297,
τῷ,Matt,12,13,ὁ,ddms,16298,
ἀνθρώπῳ,Matt,12,13,ἄνθρωπος,ndmsc,16299,
ἔκτεινόν,Matt,12,13,ἐκτείνω,vdaa2s,16300,
σου,Matt,12,13,σύ,rpg-s,16301,
τὴν,Matt,12,13,ὁ,dafs,16302,
χεῖρα,Matt,12,13,χείρ,nafsc,16303,
καὶ,Matt,12,13,καί,cc,16304,
ἐξέτεινεν,Matt,12,13,ἐκτείνω,viaa3s,16305,
καὶ,Matt,12,13,καί,cc,16306,
ἀπεκατεστάθη,Matt,12,13,ἀποκαθιστάνω,viap3s,16307,
ὑγιὴς,Matt,12,13,ὑγιής,annfsn,16308,
ὡς,Matt,12,13,ὡς,cs,16309,
ἡ,Matt,12,13,ὁ,dnfs,16310,
ἄλλη,Matt,12,13,ἄλλος,ainfsn,16311,
Ἐξελθόντες,Matt,12,14,ἐξέρχομαι,vpaanmp,16312,
δὲ,Matt,12,14,δέ,cc,16313,
οἱ,Matt,12,14,ὁ,dnmp,16314,
Φαρισαῖοι,Matt,12,14,Φαρισαῖος,nnmpp,16315,
συμβούλιον,Matt,12,14,συμβούλιον,nansc,16316,
ἔλαβον,Matt,12,14,λαμβάνω,viaa3p,16317,
κατ,Matt,12,14,κατά,pg,16318,
αὐτοῦ,Matt,12,14,αὐτός,rpgms,16319,
ὅπως,Matt,12,14,ὅπως,cs,16320,
αὐτὸν,Matt,12,14,αὐτός,rpams,16321,
ἀπολέσωσιν,Matt,12,14,ἀπόλλυμι,vsaa3p,16322,
Ὁ,Matt,12,15,ὁ,dnms,16323,
δὲ,Matt,12,15,δέ,cc,16324,
Ἰησοῦς,Matt,12,15,Ἰησοῦς,nnmsp,16325,
γνοὺς,Matt,12,15,γινώσκω,vpaanms,16326,
ἀνεχώρησεν,Matt,12,15,ἀναχωρέω,viaa3s,16327,
ἐκεῖθεν,Matt,12,15,ἐκεῖθεν,b,16328,
καὶ,Matt,12,15,καί,cc,16329,
ἠκολούθησαν,Matt,12,15,ἀκολουθέω,viaa3p,16330,
αὐτῷ,Matt,12,15,αὐτός,rpdms,16331,
ὄχλοι,Matt,12,15,ὄχλος,nnmpc,16332,
πολλοί,Matt,12,15,πολύς,annmpn,16333,
καὶ,Matt,12,15,καί,cc,16334,
ἐθεράπευσεν,Matt,12,15,θεραπεύω,viaa3s,16335,
αὐτοὺς,Matt,12,15,αὐτός,rpamp,16336,
πάντας,Matt,12,15,πᾶς,aiampn,16337,
καὶ,Matt,12,16,καί,cc,16338,
ἐπετίμησεν,Matt,12,16,ἐπιτιμάω,viaa3s,16339,
αὐτοῖς,Matt,12,16,αὐτός,rpdmp,16340,
ἵνα,Matt,12,16,ἵνα,cs,16341,
μὴ,Matt,12,16,μή,x,16342,
φανερὸν,Matt,12,16,φανερός,anamsn,16343,
αὐτὸν,Matt,12,16,αὐτός,rpams,16344,
ποιήσωσιν,Matt,12,16,ποιέω,vsaa3p,16345,
ἵνα,Matt,12,17,ἵνα,cs,16346,
πληρωθῇ,Matt,12,17,πληρόω,vsap3s,16347,
τὸ,Matt,12,17,ὁ,dnns,16348,
ῥηθὲν,Matt,12,17,λέγω,vpapnns,16349,
διὰ,Matt,12,17,διά,pg,16350,
Ἠσαΐου,Matt,12,17,Ἠσαΐας,ngmsp,16351,
τοῦ,Matt,12,17,ὁ,dgms,16352,
προφήτου,Matt,12,17,προφήτης,ngmsc,16353,
λέγοντος,Matt,12,17,λέγω,vppagms,16354,
ἰδοὺ,Matt,12,18,ἰδού,i,16355,
ὁ,Matt,12,18,ὁ,dnms,16356,
παῖς,Matt,12,18,παῖς,nnmsc,16357,
μου,Matt,12,18,ἐγώ,rpg-s,16358,
ὃν,Matt,12,18,ὅς,rrams,16359,
ᾑρέτισα,Matt,12,18,αἱρετίζω,viaa1s,16360,
ὁ,Matt,12,18,ὁ,dnms,16361,
ἀγαπητός,Matt,12,18,ἀγαπητός,annmsn,16362,
μου,Matt,12,18,ἐγώ,rpg-s,16363,
εἰς,Matt,12,18,εἰς,pa,16364,
ὃν,Matt,12,18,ὅς,rrams,16365,
εὐδόκησεν,Matt,12,18,εὐδοκέω,viaa3s,16366,
ἡ,Matt,12,18,ὁ,dnfs,16367,
ψυχή,Matt,12,18,ψυχή,nnfsc,16368,
μου,Matt,12,18,ἐγώ,rpg-s,16369,
θήσω,Matt,12,18,τίθημι,vifa1s,16370,
τὸ,Matt,12,18,ὁ,dans,16371,
πνεῦμά,Matt,12,18,πνεῦμα,nansc,16372,
μου,Matt,12,18,ἐγώ,rpg-s,16373,
ἐπ,Matt,12,18,ἐπί,pa,16374,
αὐτόν,Matt,12,18,αὐτός,rpams,16375,
καὶ,Matt,12,18,καί,cc,16376,
κρίσιν,Matt,12,18,κρίσις,nafsc,16377,
τοῖς,Matt,12,18,ὁ,ddnp,16378,
ἔθνεσιν,Matt,12,18,ἔθνος,ndnpc,16379,
ἀπαγγελεῖ,Matt,12,18,ἀπαγγέλλω,vifa3s,16380,
οὐκ,Matt,12,19,οὐ,b,16381,
ἐρίσει,Matt,12,19,ἐρίζω,vifa3s,16382,
οὐδὲ,Matt,12,19,οὐδέ,cc,16383,
κραυγάσει,Matt,12,19,κραυγάζω,vifa3s,16384,
οὐδὲ,Matt,12,19,οὐδέ,cc,16385,
ἀκούσει,Matt,12,19,ἀκούω,vifa3s,16386,
τις,Matt,12,19,τὶς,rinms,16387,
ἐν,Matt,12,19,ἐν,pd,16388,
ταῖς,Matt,12,19,ὁ,ddfp,16389,
πλατείαις,Matt,12,19,πλατύς,andfpn,16390,
τὴν,Matt,12,19,ὁ,dafs,16391,
φωνὴν,Matt,12,19,φωνή,nafsc,16392,
αὐτοῦ,Matt,12,19,αὐτός,rpgms,16393,
κάλαμον,Matt,12,20,κάλαμος,namsc,16394,
συντετριμμένον,Matt,12,20,συντρίβω,vpxpams,16395,
οὐ,Matt,12,20,οὐ,b,16396,
κατεάξει,Matt,12,20,κατάγνυμι,vifa3s,16397,
καὶ,Matt,12,20,καί,cc,16398,
λίνον,Matt,12,20,λίνον,nansc,16399,
τυφόμενον,Matt,12,20,τύφω,vpppans,16400,
οὐ,Matt,12,20,οὐ,b,16401,
σβέσει,Matt,12,20,σβέννυμι,vifa3s,16402,
ἕως,Matt,12,20,ἕως,cs,16403,
ἂν,Matt,12,20,ἄν,x,16404,
ἐκβάλῃ,Matt,12,20,ἐκβάλλω,vsaa3s,16405,
εἰς,Matt,12,20,εἰς,pa,16406,
νῖκος,Matt,12,20,νῖκος,nansc,16407,
τὴν,Matt,12,20,ὁ,dafs,16408,
κρίσιν,Matt,12,20,κρίσις,nafsc,16409,
καὶ,Matt,12,21,καί,cc,16410,
τῷ,Matt,12,21,ὁ,ddns,16411,
ὀνόματι,Matt,12,21,ὄνομα,ndnsc,16412,
αὐτοῦ,Matt,12,21,αὐτός,rpgms,16413,
ἔθνη,Matt,12,21,ἔθνος,nnnpc,16414,
ἐλπιοῦσιν,Matt,12,21,ἐλπίζω,vifa3p,16415,
Τότε,Matt,12,22,τότε,b,16416,
προσηνέχθη,Matt,12,22,προσφέρω,viap3s,16417,
αὐτῷ,Matt,12,22,αὐτός,rpdms,16418,
δαιμονιζόμενος,Matt,12,22,δαιμονίζομαι,vpppnms,16419,
τυφλὸς,Matt,12,22,τυφλός,annmsn,16420,
καὶ,Matt,12,22,καί,cc,16421,
κωφός,Matt,12,22,κωφός,annmsn,16422,
καὶ,Matt,12,22,καί,cc,16423,
ἐθεράπευσεν,Matt,12,22,θεραπεύω,viaa3s,16424,
αὐτόν,Matt,12,22,αὐτός,rpams,16425,
ὥστε,Matt,12,22,ὥστε,cs,16426,
τὸν,Matt,12,22,ὁ,dams,16427,
κωφὸν,Matt,12,22,κωφός,anamsn,16428,
λαλεῖν,Matt,12,22,λαλέω,vnpa,16429,
καὶ,Matt,12,22,καί,cc,16430,
βλέπειν,Matt,12,22,βλέπω,vnpa,16431,
καὶ,Matt,12,23,καί,cc,16432,
ἐξίσταντο,Matt,12,23,ἐξίστημι,viim3p,16433,
πάντες,Matt,12,23,πᾶς,ainmpn,16434,
οἱ,Matt,12,23,ὁ,dnmp,16435,
ὄχλοι,Matt,12,23,ὄχλος,nnmpc,16436,
καὶ,Matt,12,23,καί,cc,16437,
ἔλεγον,Matt,12,23,λέγω,viia3p,16438,
μήτι,Matt,12,23,μήτι,x,16439,
οὗτός,Matt,12,23,οὗτος,rdnms,16440,
ἐστιν,Matt,12,23,εἰμί,vipa3s,16441,
ὁ,Matt,12,23,ὁ,dnms,16442,
υἱὸς,Matt,12,23,υἱός,nnmsc,16443,
Δαυίδ,Matt,12,23,Δαυίδ,ngmsp,16444,
οἱ,Matt,12,24,ὁ,dnmp,16445,
δὲ,Matt,12,24,δέ,cc,16446,
Φαρισαῖοι,Matt,12,24,Φαρισαῖος,nnmpp,16447,
ἀκούσαντες,Matt,12,24,ἀκούω,vpaanmp,16448,
εἶπον,Matt,12,24,λέγω,viaa3p,16449,
οὗτος,Matt,12,24,οὗτος,rdnms,16450,
οὐκ,Matt,12,24,οὐ,b,16451,
ἐκβάλλει,Matt,12,24,ἐκβάλλω,vipa3s,16452,
τὰ,Matt,12,24,ὁ,danp,16453,
δαιμόνια,Matt,12,24,δαιμόνιον,nanpc,16454,
εἰ,Matt,12,24,εἰ,cs,16455,
μὴ,Matt,12,24,μή,x,16456,
ἐν,Matt,12,24,ἐν,pd,16457,
τῷ,Matt,12,24,ὁ,ddms,16458,
Βεελζεβοὺλ,Matt,12,24,Βεελζεβούλ,ndmsp,16459,
ἄρχοντι,Matt,12,24,ἄρχων,ndmsc,16460,
τῶν,Matt,12,24,ὁ,dgnp,16461,
δαιμονίων,Matt,12,24,δαιμόνιον,ngnpc,16462,
Εἰδὼς,Matt,12,25,οἶδα,vpxanms,16463,
δὲ,Matt,12,25,δέ,cc,16464,
τὰς,Matt,12,25,ὁ,dafp,16465,
ἐνθυμήσεις,Matt,12,25,ἐνθύμησις,nafpc,16466,
αὐτῶν,Matt,12,25,αὐτός,rpgmp,16467,
εἶπεν,Matt,12,25,λέγω,viaa3s,16468,
αὐτοῖς,Matt,12,25,αὐτός,rpdmp,16469,
πᾶσα,Matt,12,25,πᾶς,ainfsn,16470,
βασιλεία,Matt,12,25,βασιλεία,nnfsc,16471,
μερισθεῖσα,Matt,12,25,μερίζω,vpapnfs,16472,
καθ,Matt,12,25,κατά,pg,16473,
ἑαυτῆς,Matt,12,25,ἑαυτοῦ,rxgfs,16474,
ἐρημοῦται,Matt,12,25,ἐρημόω,vipp3s,16475,
καὶ,Matt,12,25,καί,cc,16476,
πᾶσα,Matt,12,25,πᾶς,ainfsn,16477,
πόλις,Matt,12,25,πόλις,nnfsc,16478,
ἢ,Matt,12,25,ἤ,cc,16479,
οἰκία,Matt,12,25,οἰκία,nnfsc,16480,
μερισθεῖσα,Matt,12,25,μερίζω,vpapnfs,16481,
καθ,Matt,12,25,κατά,pg,16482,
ἑαυτῆς,Matt,12,25,ἑαυτοῦ,rxgfs,16483,
οὐ,Matt,12,25,οὐ,b,16484,
σταθήσεται,Matt,12,25,ἵστημι,vifp3s,16485,
καὶ,Matt,12,26,καί,cc,16486,
εἰ,Matt,12,26,εἰ,cs,16487,
ὁ,Matt,12,26,ὁ,dnms,16488,
σατανᾶς,Matt,12,26,Σατανᾶς,nnmsp,16489,
τὸν,Matt,12,26,ὁ,dams,16490,
σατανᾶν,Matt,12,26,Σατανᾶς,namsp,16491,
ἐκβάλλει,Matt,12,26,ἐκβάλλω,vipa3s,16492,
ἐφ,Matt,12,26,ἐπί,pa,16493,
ἑαυτὸν,Matt,12,26,ἑαυτοῦ,rxams,16494,
ἐμερίσθη,Matt,12,26,μερίζω,viap3s,16495,
πῶς,Matt,12,26,πῶς,b,16496,
οὖν,Matt,12,26,οὖν,cc,16497,
σταθήσεται,Matt,12,26,ἵστημι,vifp3s,16498,
ἡ,Matt,12,26,ὁ,dnfs,16499,
βασιλεία,Matt,12,26,βασιλεία,nnfsc,16500,
αὐτοῦ,Matt,12,26,αὐτός,rpgms,16501,
καὶ,Matt,12,27,καί,cc,16502,
εἰ,Matt,12,27,εἰ,cs,16503,
ἐγὼ,Matt,12,27,ἐγώ,rpn-s,16504,
ἐν,Matt,12,27,ἐν,pd,16505,
Βεελζεβοὺλ,Matt,12,27,Βεελζεβούλ,ndmsp,16506,
ἐκβάλλω,Matt,12,27,ἐκβάλλω,vipa1s,16507,
τὰ,Matt,12,27,ὁ,danp,16508,
δαιμόνια,Matt,12,27,δαιμόνιον,nanpc,16509,
οἱ,Matt,12,27,ὁ,dnmp,16510,
υἱοὶ,Matt,12,27,υἱός,nnmpc,16511,
ὑμῶν,Matt,12,27,σύ,rpg-p,16512,
ἐν,Matt,12,27,ἐν,pd,16513,
τίνι,Matt,12,27,τίς,rqdms,16514,
ἐκβάλλουσιν,Matt,12,27,ἐκβάλλω,vipa3p,16515,
διὰ,Matt,12,27,διά,pa,16516,
τοῦτο,Matt,12,27,οὗτος,rdans,16517,
αὐτοὶ,Matt,12,27,αὐτός,rtnmp,16518,
κριταὶ,Matt,12,27,κριτής,nnmpc,16519,
ἔσονται,Matt,12,27,εἰμί,vifm3p,16520,
ὑμῶν,Matt,12,27,σύ,rpg-p,16521,
εἰ,Matt,12,28,εἰ,cs,16522,
δὲ,Matt,12,28,δέ,cc,16523,
ἐν,Matt,12,28,ἐν,pd,16524,
πνεύματι,Matt,12,28,πνεῦμα,ndnsc,16525,
θεοῦ,Matt,12,28,θεός,ngmsc,16526,
ἐγὼ,Matt,12,28,ἐγώ,rpn-s,16527,
ἐκβάλλω,Matt,12,28,ἐκβάλλω,vipa1s,16528,
τὰ,Matt,12,28,ὁ,danp,16529,
δαιμόνια,Matt,12,28,δαιμόνιον,nanpc,16530,
ἄρα,Matt,12,28,ἄρα,x,16531,
ἔφθασεν,Matt,12,28,φθάνω,viaa3s,16532,
ἐφ,Matt,12,28,ἐπί,pa,16533,
ὑμᾶς,Matt,12,28,σύ,rpa-p,16534,
ἡ,Matt,12,28,ὁ,dnfs,16535,
βασιλεία,Matt,12,28,βασιλεία,nnfsc,16536,
τοῦ,Matt,12,28,ὁ,dgms,16537,
θεοῦ,Matt,12,28,θεός,ngmsc,16538,
ἢ,Matt,12,29,ἤ,cc,16539,
πῶς,Matt,12,29,πῶς,b,16540,
δύναταί,Matt,12,29,δύναμαι,vipm3s,16541,
τις,Matt,12,29,τὶς,rinms,16542,
εἰσελθεῖν,Matt,12,29,εἰσέρχομαι,vnaa,16543,
εἰς,Matt,12,29,εἰς,pa,16544,
τὴν,Matt,12,29,ὁ,dafs,16545,
οἰκίαν,Matt,12,29,οἰκία,nafsc,16546,
τοῦ,Matt,12,29,ὁ,dgms,16547,
ἰσχυροῦ,Matt,12,29,ἰσχυρός,angmsn,16548,
καὶ,Matt,12,29,καί,cc,16549,
τὰ,Matt,12,29,ὁ,danp,16550,
σκεύη,Matt,12,29,σκεῦος,nanpc,16551,
αὐτοῦ,Matt,12,29,αὐτός,rpgms,16552,
ἁρπάσαι,Matt,12,29,ἁρπάζω,vnaa,16553,
ἐὰν,Matt,12,29,ἐάν,cs,16554,
μὴ,Matt,12,29,μή,x,16555,
πρῶτον,Matt,12,29,πρῶτος,b,16556,
δήσῃ,Matt,12,29,δέω,vsaa3s,16557,
τὸν,Matt,12,29,ὁ,dams,16558,
ἰσχυρόν,Matt,12,29,ἰσχυρός,anamsn,16559,
καὶ,Matt,12,29,καί,cc,16560,
τότε,Matt,12,29,τότε,b,16561,
τὴν,Matt,12,29,ὁ,dafs,16562,
οἰκίαν,Matt,12,29,οἰκία,nafsc,16563,
αὐτοῦ,Matt,12,29,αὐτός,rpgms,16564,
διαρπάσει,Matt,12,29,διαρπάζω,vifa3s,16565,
ὁ,Matt,12,30,ὁ,dnms,16566,
μὴ,Matt,12,30,μή,x,16567,
ὢν,Matt,12,30,εἰμί,vppanms,16568,
μετ,Matt,12,30,μετά,pg,16569,
ἐμοῦ,Matt,12,30,ἐγώ,rpg-s,16570,
κατ,Matt,12,30,κατά,pg,16571,
ἐμοῦ,Matt,12,30,ἐγώ,rpg-s,16572,
ἐστιν,Matt,12,30,εἰμί,vipa3s,16573,
καὶ,Matt,12,30,καί,cc,16574,
ὁ,Matt,12,30,ὁ,dnms,16575,
μὴ,Matt,12,30,μή,x,16576,
συνάγων,Matt,12,30,συνάγω,vppanms,16577,
μετ,Matt,12,30,μετά,pg,16578,
ἐμοῦ,Matt,12,30,ἐγώ,rpg-s,16579,
σκορπίζει,Matt,12,30,σκορπίζω,vipa3s,16580,
Διὰ,Matt,12,31,διά,pa,16581,
τοῦτο,Matt,12,31,οὗτος,rdans,16582,
λέγω,Matt,12,31,λέγω,vipa1s,16583,
ὑμῖν,Matt,12,31,σύ,rpd-p,16584,
πᾶσα,Matt,12,31,πᾶς,ainfsn,16585,
ἁμαρτία,Matt,12,31,ἁμαρτία,nnfsc,16586,
καὶ,Matt,12,31,καί,cc,16587,
βλασφημία,Matt,12,31,βλασφημία,nnfsc,16588,
ἀφεθήσεται,Matt,12,31,ἀφίημι,vifp3s,16589,
τοῖς,Matt,12,31,ὁ,ddmp,16590,
ἀνθρώποις,Matt,12,31,ἄνθρωπος,ndmpc,16591,
ἡ,Matt,12,31,ὁ,dnfs,16592,
δὲ,Matt,12,31,δέ,cc,16593,
τοῦ,Matt,12,31,ὁ,dgns,16594,
πνεύματος,Matt,12,31,πνεῦμα,ngnsc,16595,
βλασφημία,Matt,12,31,βλασφημία,nnfsc,16596,
οὐκ,Matt,12,31,οὐ,b,16597,
ἀφεθήσεται,Matt,12,31,ἀφίημι,vifp3s,16598,
καὶ,Matt,12,32,καί,cc,16599,
ὃς,Matt,12,32,ὅς,rrnms,16600,
ἐὰν,Matt,12,32,ἐάν,x,16601,
εἴπῃ,Matt,12,32,λέγω,vsaa3s,16602,
λόγον,Matt,12,32,λόγος,namsc,16603,
κατὰ,Matt,12,32,κατά,pg,16604,
τοῦ,Matt,12,32,ὁ,dgms,16605,
υἱοῦ,Matt,12,32,υἱός,ngmsc,16606,
τοῦ,Matt,12,32,ὁ,dgms,16607,
ἀνθρώπου,Matt,12,32,ἄνθρωπος,ngmsc,16608,
ἀφεθήσεται,Matt,12,32,ἀφίημι,vifp3s,16609,
αὐτῷ,Matt,12,32,αὐτός,rpdms,16610,
ὃς,Matt,12,32,ὅς,rrnms,16611,
δ,Matt,12,32,δέ,cc,16612,
ἂν,Matt,12,32,ἄν,x,16613,
εἴπῃ,Matt,12,32,λέγω,vsaa3s,16614,
κατὰ,Matt,12,32,κατά,pg,16615,
τοῦ,Matt,12,32,ὁ,dgns,16616,
πνεύματος,Matt,12,32,πνεῦμα,ngnsc,16617,
τοῦ,Matt,12,32,ὁ,dgns,16618,
ἁγίου,Matt,12,32,ἅγιος,angnsn,16619,
οὐκ,Matt,12,32,οὐ,b,16620,
ἀφεθήσεται,Matt,12,32,ἀφίημι,vifp3s,16621,
αὐτῷ,Matt,12,32,αὐτός,rpdms,16622,
οὔτε,Matt,12,32,οὔτε,cc,16623,
ἐν,Matt,12,32,ἐν,pd,16624,
τούτῳ,Matt,12,32,οὗτος,rddms,16625,
τῷ,Matt,12,32,ὁ,ddms,16626,
αἰῶνι,Matt,12,32,αἰών,ndmsc,16627,
οὔτε,Matt,12,32,οὔτε,cc,16628,
ἐν,Matt,12,32,ἐν,pd,16629,
τῷ,Matt,12,32,ὁ,ddms,16630,
μέλλοντι,Matt,12,32,μέλλω,vppadms,16631,
