Text,Book,Chapter,Verse,Lemma,POS,Order,ID,SequenceID
δὲ,Luke,7,46,δέ,cc,5902,5902-3,35560
μύρῳ,Luke,7,46,μύρον,ndnsc,5903,5903-3,35561
ἤλειψεν,Luke,7,46,ἀλείφω,viaa3s,5904,5904-3,35562
τοὺς,Luke,7,46,ὁ,damp,5905,5905-3,35563
πόδας,Luke,7,46,πούς,nampc,5906,5906-3,35564
μου,Luke,7,46,ἐγώ,rpg-s,5907,5907-3,35565
οὗ,Luke,7,47,ὅς,rrgns,5908,5908-3,35566
χάριν,Luke,7,47,χάριν,pg,5909,5909-3,35567
λέγω,Luke,7,47,λέγω,vipa1s,5910,5910-3,35568
σοι,Luke,7,47,σύ,rpd-s,5911,5911-3,35569
ἀφέωνται,Luke,7,47,ἀφίημι,vixp3p,5912,5912-3,35570
αἱ,Luke,7,47,ὁ,dnfp,5913,5913-3,35571
ἁμαρτίαι,Luke,7,47,ἁμαρτία,nnfpc,5914,5914-3,35572
αὐτῆς,Luke,7,47,αὐτός,rpgfs,5915,5915-3,35573
αἱ,Luke,7,47,ὁ,dnfp,5916,5916-3,35574
πολλαί,Luke,7,47,πολύς,annfpn,5917,5917-3,35575
ὅτι,Luke,7,47,ὅτι,cs,5918,5918-3,35576
ἠγάπησεν,Luke,7,47,ἀγαπάω,viaa3s,5919,5919-3,35577
πολύ,Luke,7,47,πολύς,anansn,5920,5920-3,35578
ᾧ,Luke,7,47,ὅς,rrdms,5921,5921-3,35579
δὲ,Luke,7,47,δέ,cc,5922,5922-3,35580
ὀλίγον,Luke,7,47,ὀλίγος,annnsn,5923,5923-3,35581
ἀφίεται,Luke,7,47,ἀφίημι,vipp3s,5924,5924-3,35582
ὀλίγον,Luke,7,47,ὀλίγος,b/anansn,5925,5925-3,35583
ἀγαπᾷ,Luke,7,47,ἀγαπάω,vipa3s,5926,5926-3,35584
εἶπεν,Luke,7,48,λέγω,viaa3s,5927,5927-3,35585
δὲ,Luke,7,48,δέ,cc,5928,5928-3,35586
αὐτῇ,Luke,7,48,αὐτός,rpdfs,5929,5929-3,35587
ἀφέωνταί,Luke,7,48,ἀφίημι,vixp3p,5930,5930-3,35588
σου,Luke,7,48,σύ,rpg-s,5931,5931-3,35589
αἱ,Luke,7,48,ὁ,dnfp,5932,5932-3,35590
ἁμαρτίαι,Luke,7,48,ἁμαρτία,nnfpc,5933,5933-3,35591
Καὶ,Luke,7,49,καί,cc,5934,5934-3,35592
ἤρξαντο,Luke,7,49,ἄρχω,viam3p,5935,5935-3,35593
οἱ,Luke,7,49,ὁ,dnmp,5936,5936-3,35594
συνανακείμενοι,Luke,7,49,συνανάκειμαι,vppmnmp,5937,5937-3,35595
λέγειν,Luke,7,49,λέγω,vnpa,5938,5938-3,35596
ἐν,Luke,7,49,ἐν,pd,5939,5939-3,35597
ἑαυτοῖς,Luke,7,49,ἑαυτοῦ,rxdmp,5940,5940-3,35598
τίς,Luke,7,49,τίς,rqnms,5941,5941-3,35599
οὗτός,Luke,7,49,οὗτος,rdnms,5942,5942-3,35600
ἐστιν,Luke,7,49,εἰμί,vipa3s,5943,5943-3,35601
ὃς,Luke,7,49,ὅς,rrnms,5944,5944-3,35602
καὶ,Luke,7,49,καί,b,5945,5945-3,35603
ἁμαρτίας,Luke,7,49,ἁμαρτία,nafpc,5946,5946-3,35604
ἀφίησιν,Luke,7,49,ἀφίημι,vipa3s,5947,5947-3,35605
εἶπεν,Luke,7,50,λέγω,viaa3s,5948,5948-3,35606
δὲ,Luke,7,50,δέ,cc,5949,5949-3,35607
πρὸς,Luke,7,50,πρός,pa,5950,5950-3,35608
τὴν,Luke,7,50,ὁ,dafs,5951,5951-3,35609
γυναῖκα,Luke,7,50,γυνή,nafsc,5952,5952-3,35610
ἡ,Luke,7,50,ὁ,dnfs,5953,5953-3,35611
πίστις,Luke,7,50,πίστις,nnfsc,5954,5954-3,35612
σου,Luke,7,50,σύ,rpg-s,5955,5955-3,35613
σέσωκέν,Luke,7,50,σῴζω,vixa3s,5956,5956-3,35614
σε,Luke,7,50,σύ,rpa-s,5957,5957-3,35615
πορεύου,Luke,7,50,πορεύομαι,vdpm2s,5958,5958-3,35616
εἰς,Luke,7,50,εἰς,pa,5959,5959-3,35617
εἰρήνην,Luke,7,50,εἰρήνη,nafsc,5960,5960-3,35618
Καὶ,Luke,8,1,καί,cc,5961,5961-3,35619
ἐγένετο,Luke,8,1,γίνομαι,viam3s,5962,5962-3,35620
ἐν,Luke,8,1,ἐν,pd,5963,5963-3,35621
τῷ,Luke,8,1,ὁ,ddms,5964,5964-3,35622
καθεξῆς,Luke,8,1,καθεξῆς,b,5965,5965-3,35623
καὶ,Luke,8,1,καί,cc,5966,5966-3,35624
αὐτὸς,Luke,8,1,αὐτός,rtnms,5967,5967-3,35625
διώδευεν,Luke,8,1,διοδεύω,viia3s,5968,5968-3,35626
κατὰ,Luke,8,1,κατά,pa,5969,5969-3,35627
πόλιν,Luke,8,1,πόλις,nafsc,5970,5970-3,35628
καὶ,Luke,8,1,καί,cc,5971,5971-3,35629
κώμην,Luke,8,1,κώμη,nafsc,5972,5972-3,35630
κηρύσσων,Luke,8,1,κηρύσσω,vppanms,5973,5973-3,35631
καὶ,Luke,8,1,καί,cc,5974,5974-3,35632
εὐαγγελιζόμενος,Luke,8,1,εὐαγγελίζω,vppmnms,5975,5975-3,35633
τὴν,Luke,8,1,ὁ,dafs,5976,5976-3,35634
βασιλείαν,Luke,8,1,βασιλεία,nafsc,5977,5977-3,35635
τοῦ,Luke,8,1,ὁ,dgms,5978,5978-3,35636
θεοῦ,Luke,8,1,θεός,ngmsc,5979,5979-3,35637
καὶ,Luke,8,1,καί,cc,5980,5980-3,35638
οἱ,Luke,8,1,ὁ,dnmp,5981,5981-3,35639
δώδεκα,Luke,8,1,δώδεκα,ac---n,5982,5982-3,35640
σὺν,Luke,8,1,σύν,pd,5983,5983-3,35641
αὐτῷ,Luke,8,1,αὐτός,rpdms,5984,5984-3,35642
καὶ,Luke,8,2,καί,cc,5985,5985-3,35643
γυναῖκές,Luke,8,2,γυνή,nnfpc,5986,5986-3,35644
τινες,Luke,8,2,τὶς,ainfpn,5987,5987-3,35645
αἳ,Luke,8,2,ὅς,rrnfp,5988,5988-3,35646
ἦσαν,Luke,8,2,εἰμί,viia3p,5989,5989-3,35647
τεθεραπευμέναι,Luke,8,2,θεραπεύω,vpxpnfp,5990,5990-3,35648
ἀπὸ,Luke,8,2,ἀπό,pg,5991,5991-3,35649
πνευμάτων,Luke,8,2,πνεῦμα,ngnpc,5992,5992-3,35650
πονηρῶν,Luke,8,2,πονηρός,angnpn,5993,5993-3,35651
καὶ,Luke,8,2,καί,cc,5994,5994-3,35652
ἀσθενειῶν,Luke,8,2,ἀσθένεια,ngfpc,5995,5995-3,35653
Μαρία,Luke,8,2,Μαρία,nnfsp,5996,5996-3,35654
ἡ,Luke,8,2,ὁ,dnfs,5997,5997-3,35655
καλουμένη,Luke,8,2,καλέω,vpppnfs,5998,5998-3,35656
Μαγδαληνή,Luke,8,2,Μαγδαληνή,nnfsp,5999,5999-3,35657
ἀφ,Luke,8,2,ἀπό,pg,6000,6000-3,35658
ἧς,Luke,8,2,ὅς,rrgfs,6001,6001-3,35659
δαιμόνια,Luke,8,2,δαιμόνιον,nnnpc,6002,6002-3,35660
ἑπτὰ,Luke,8,2,ἑπτά,ac---n,6003,6003-3,35661
ἐξεληλύθει,Luke,8,2,ἐξέρχομαι,viya3s,6004,6004-3,35662
καὶ,Luke,8,3,καί,cc,6005,6005-3,35663
Ἰωάννα,Luke,8,3,Ἰωάννα,nnfsp,6006,6006-3,35664
γυνὴ,Luke,8,3,γυνή,nnfsc,6007,6007-3,35665
Χουζᾶ,Luke,8,3,Χουζᾶς,ngmsp,6008,6008-3,35666
ἐπιτρόπου,Luke,8,3,ἐπίτροπος,ngmsc,6009,6009-3,35667
Ἡρῴδου,Luke,8,3,Ἡρῴδης,ngmsp,6010,6010-3,35668
καὶ,Luke,8,3,καί,cc,6011,6011-3,35669
Σουσάννα,Luke,8,3,Σουσάννα,nnfsp,6012,6012-3,35670
καὶ,Luke,8,3,καί,cc,6013,6013-3,35671
ἕτεραι,Luke,8,3,ἕτερος,ainfpn,6014,6014-3,35672
πολλαί,Luke,8,3,πολύς,annfpn,6015,6015-3,35673
αἵτινες,Luke,8,3,ὅστις,rrnfp,6016,6016-3,35674
διηκόνουν,Luke,8,3,διακονέω,viia3p,6017,6017-3,35675
αὐτοῖς,Luke,8,3,αὐτός,rpdmp,6018,6018-3,35676
ἐκ,Luke,8,3,ἐκ,pg,6019,6019-3,35677
τῶν,Luke,8,3,ὁ,dgnp,6020,6020-3,35678
ὑπαρχόντων,Luke,8,3,ὑπάρχω,vppagnp,6021,6021-3,35679
αὐταῖς,Luke,8,3,αὐτός,rpdfp,6022,6022-3,35680
Συνιόντος,Luke,8,4,σύνειμι,vppagms,6023,6023-3,35681
δὲ,Luke,8,4,δέ,cc,6024,6024-3,35682
ὄχλου,Luke,8,4,ὄχλος,ngmsc,6025,6025-3,35683
πολλοῦ,Luke,8,4,πολύς,angmsn,6026,6026-3,35684
καὶ,Luke,8,4,καί,cc/b,6027,6027-3,35685
τῶν,Luke,8,4,ὁ,dgmp,6028,6028-3,35686
κατὰ,Luke,8,4,κατά,pa,6029,6029-3,35687
πόλιν,Luke,8,4,πόλις,nafsc,6030,6030-3,35688
ἐπιπορευομένων,Luke,8,4,ἐπιπορεύομαι,vppmgmp,6031,6031-3,35689
πρὸς,Luke,8,4,πρός,pa,6032,6032-3,35690
αὐτὸν,Luke,8,4,αὐτός,rpams,6033,6033-3,35691
εἶπεν,Luke,8,4,λέγω,viaa3s,6034,6034-3,35692
διὰ,Luke,8,4,διά,pg,6035,6035-3,35693
παραβολῆς,Luke,8,4,παραβολή,ngfsc,6036,6036-3,35694
ἐξῆλθεν,Luke,8,5,ἐξέρχομαι,viaa3s,6037,6037-3,35695
ὁ,Luke,8,5,ὁ,dnms,6038,6038-3,35696
σπείρων,Luke,8,5,σπείρω,vppanms,6039,6039-3,35697
τοῦ,Luke,8,5,ὁ,dgns,6040,6040-3,35698
σπεῖραι,Luke,8,5,σπείρω,vnaa,6041,6041-3,35699
τὸν,Luke,8,5,ὁ,dams,6042,6042-3,35700
σπόρον,Luke,8,5,σπόρος,namsc,6043,6043-3,35701
αὐτοῦ,Luke,8,5,αὐτός,rpgms,6044,6044-3,35702
καὶ,Luke,8,5,καί,cc,6045,6045-3,35703
ἐν,Luke,8,5,ἐν,pd,6046,6046-3,35704
τῷ,Luke,8,5,ὁ,ddns,6047,6047-3,35705
σπείρειν,Luke,8,5,σπείρω,vnpa,6048,6048-3,35706
αὐτὸν,Luke,8,5,αὐτός,rpams,6049,6049-3,35707
ὃ,Luke,8,5,ὅς,rrnns,6050,6050-3,35708
μὲν,Luke,8,5,μέν,x,6051,6051-3,35709
ἔπεσεν,Luke,8,5,πίπτω,viaa3s,6052,6052-3,35710
παρὰ,Luke,8,5,παρά,pa,6053,6053-3,35711
τὴν,Luke,8,5,ὁ,dafs,6054,6054-3,35712
ὁδὸν,Luke,8,5,ὁδός,nafsc,6055,6055-3,35713
καὶ,Luke,8,5,καί,cc,6056,6056-3,35714
κατεπατήθη,Luke,8,5,καταπατέω,viap3s,6057,6057-3,35715
καὶ,Luke,8,5,καί,cc,6058,6058-3,35716
τὰ,Luke,8,5,ὁ,dnnp,6059,6059-3,35717
πετεινὰ,Luke,8,5,πετεινός,nnnpc,6060,6060-3,35718
τοῦ,Luke,8,5,ὁ,dgms,6061,6061-3,35719
οὐρανοῦ,Luke,8,5,οὐρανός,ngmsc,6062,6062-3,35720
κατέφαγεν,Luke,8,5,κατεσθίω,viaa3s,6063,6063-3,35721
αὐτό,Luke,8,5,αὐτός,rpans,6064,6064-3,35722
καὶ,Luke,8,6,καί,cc,6065,6065-3,35723
ἕτερον,Luke,8,6,ἕτερος,ainnsn,6066,6066-3,35724
κατέπεσεν,Luke,8,6,καταπίπτω,viaa3s,6067,6067-3,35725
ἐπὶ,Luke,8,6,ἐπί,pa,6068,6068-3,35726
τὴν,Luke,8,6,ὁ,dafs,6069,6069-3,35727
πέτραν,Luke,8,6,πέτρα,nafsc,6070,6070-3,35728
καὶ,Luke,8,6,καί,cc,6071,6071-3,35729
φυὲν,Luke,8,6,φύω,vpapnns,6072,6072-3,35730
ἐξηράνθη,Luke,8,6,ξηραίνω,viap3s,6073,6073-3,35731
διὰ,Luke,8,6,διά,pa,6074,6074-3,35732
τὸ,Luke,8,6,ὁ,dans,6075,6075-3,35733
μὴ,Luke,8,6,μή,x,6076,6076-3,35734
ἔχειν,Luke,8,6,ἔχω,vnpa,6077,6077-3,35735
ἰκμάδα,Luke,8,6,ἰκμάς,nafsc,6078,6078-3,35736
καὶ,Luke,8,7,καί,cc,6079,6079-3,35737
ἕτερον,Luke,8,7,ἕτερος,ainnsn,6080,6080-3,35738
ἔπεσεν,Luke,8,7,πίπτω,viaa3s,6081,6081-3,35739
ἐν,Luke,8,7,ἐν,pd,6082,6082-3,35740
μέσῳ,Luke,8,7,μέσος,andnsn,6083,6083-3,35741
τῶν,Luke,8,7,ὁ,dgfp,6084,6084-3,35742
ἀκανθῶν,Luke,8,7,ἄκανθα,ngfpc,6085,6085-3,35743
καὶ,Luke,8,7,καί,cc,6086,6086-3,35744
συμφυεῖσαι,Luke,8,7,συμφύω,vpapnfp,6087,6087-3,35745
αἱ,Luke,8,7,ὁ,dnfp,6088,6088-3,35746
ἄκανθαι,Luke,8,7,ἄκανθα,nnfpc,6089,6089-3,35747
ἀπέπνιξαν,Luke,8,7,ἀποπνίγω,viaa3p,6090,6090-3,35748
αὐτό,Luke,8,7,αὐτός,rpans,6091,6091-3,35749
καὶ,Luke,8,8,καί,cc,6092,6092-3,35750
ἕτερον,Luke,8,8,ἕτερος,ainnsn,6093,6093-3,35751
ἔπεσεν,Luke,8,8,πίπτω,viaa3s,6094,6094-3,35752
εἰς,Luke,8,8,εἰς,pa,6095,6095-3,35753
τὴν,Luke,8,8,ὁ,dafs,6096,6096-3,35754
γῆν,Luke,8,8,γῆ,nafsc,6097,6097-3,35755
τὴν,Luke,8,8,ὁ,dafs,6098,6098-3,35756
ἀγαθὴν,Luke,8,8,ἀγαθός,anafsn,6099,6099-3,35757
καὶ,Luke,8,8,καί,cc,6100,6100-3,35758
φυὲν,Luke,8,8,φύω,vpapnns,6101,6101-3,35759
ἐποίησεν,Luke,8,8,ποιέω,viaa3s,6102,6102-3,35760
καρπὸν,Luke,8,8,καρπός,namsc,6103,6103-3,35761
ἑκατονταπλασίονα,Luke,8,8,ἑκατονταπλασίων,b/anamsn,6104,6104-3,35762
ταῦτα,Luke,8,8,οὗτος,rdanp,6105,6105-3,35763
λέγων,Luke,8,8,λέγω,vppanms,6106,6106-3,35764
ἐφώνει,Luke,8,8,φωνέω,viia3s,6107,6107-3,35765
ὁ,Luke,8,8,ὁ,dnms,6108,6108-3,35766
ἔχων,Luke,8,8,ἔχω,vppanms,6109,6109-3,35767
ὦτα,Luke,8,8,οὖς,nanpc,6110,6110-3,35768
ἀκούειν,Luke,8,8,ἀκούω,vnpa,6111,6111-3,35769
ἀκουέτω,Luke,8,8,ἀκούω,vdpa3s,6112,6112-3,35770
Ἐπηρώτων,Luke,8,9,ἐπερωτάω,viia3p,6113,6113-3,35771
δὲ,Luke,8,9,δέ,cc,6114,6114-3,35772
αὐτὸν,Luke,8,9,αὐτός,rpams,6115,6115-3,35773
οἱ,Luke,8,9,ὁ,dnmp,6116,6116-3,35774
μαθηταὶ,Luke,8,9,μαθητής,nnmpc,6117,6117-3,35775
αὐτοῦ,Luke,8,9,αὐτός,rpgms,6118,6118-3,35776
τίς,Luke,8,9,τίς,rqnfs/aqnfsn,6119,6119-3,35777
αὕτη,Luke,8,9,οὗτος,rdnfs,6120,6120-3,35778
εἴη,Luke,8,9,εἰμί,vopa3s,6121,6121-3,35779
ἡ,Luke,8,9,ὁ,dnfs,6122,6122-3,35780
παραβολή,Luke,8,9,παραβολή,nnfsc,6123,6123-3,35781
ὁ,Luke,8,10,ὁ,dnms,6124,6124-3,35782
δὲ,Luke,8,10,δέ,cc,6125,6125-3,35783
εἶπεν,Luke,8,10,λέγω,viaa3s,6126,6126-3,35784
ὑμῖν,Luke,8,10,σύ,rpd-p,6127,6127-3,35785
δέδοται,Luke,8,10,δίδωμι,vixp3s,6128,6128-3,35786
γνῶναι,Luke,8,10,γινώσκω,vnaa,6129,6129-3,35787
τὰ,Luke,8,10,ὁ,danp,6130,6130-3,35788
μυστήρια,Luke,8,10,μυστήριον,nanpc,6131,6131-3,35789
τῆς,Luke,8,10,ὁ,dgfs,6132,6132-3,35790
βασιλείας,Luke,8,10,βασιλεία,ngfsc,6133,6133-3,35791
τοῦ,Luke,8,10,ὁ,dgms,6134,6134-3,35792
θεοῦ,Luke,8,10,θεός,ngmsc,6135,6135-3,35793
τοῖς,Luke,8,10,ὁ,ddmp,6136,6136-3,35794
δὲ,Luke,8,10,δέ,cc,6137,6137-3,35795
λοιποῖς,Luke,8,10,λοιπός,andmpn,6138,6138-3,35796
ἐν,Luke,8,10,ἐν,pd,6139,6139-3,35797
παραβολαῖς,Luke,8,10,παραβολή,ndfpc,6140,6140-3,35798
ἵνα,Luke,8,10,ἵνα,cs,6141,6141-3,35799
βλέποντες,Luke,8,10,βλέπω,vppanmp,6142,6142-3,35800
μὴ,Luke,8,10,μή,x,6143,6143-3,35801
βλέπωσιν,Luke,8,10,βλέπω,vspa3p,6144,6144-3,35802
καὶ,Luke,8,10,καί,cc,6145,6145-3,35803
ἀκούοντες,Luke,8,10,ἀκούω,vppanmp,6146,6146-3,35804
μὴ,Luke,8,10,μή,x,6147,6147-3,35805
συνιῶσιν,Luke,8,10,συνίημι,vspa3p,6148,6148-3,35806
Ἔστιν,Luke,8,11,εἰμί,vipa3s,6149,6149-3,35807
δὲ,Luke,8,11,δέ,cc,6150,6150-3,35808
αὕτη,Luke,8,11,οὗτος,rdnfs,6151,6151-3,35809
ἡ,Luke,8,11,ὁ,dnfs,6152,6152-3,35810
παραβολή,Luke,8,11,παραβολή,nnfsc,6153,6153-3,35811
ὁ,Luke,8,11,ὁ,dnms,6154,6154-3,35812
σπόρος,Luke,8,11,σπόρος,nnmsc,6155,6155-3,35813
ἐστὶν,Luke,8,11,εἰμί,vipa3s,6156,6156-3,35814
ὁ,Luke,8,11,ὁ,dnms,6157,6157-3,35815
λόγος,Luke,8,11,λόγος,nnmsc,6158,6158-3,35816
τοῦ,Luke,8,11,ὁ,dgms,6159,6159-3,35817
θεοῦ,Luke,8,11,θεός,ngmsc,6160,6160-3,35818
οἱ,Luke,8,12,ὁ,dnmp,6161,6161-3,35819
δὲ,Luke,8,12,δέ,cc,6162,6162-3,35820
παρὰ,Luke,8,12,παρά,pa,6163,6163-3,35821
τὴν,Luke,8,12,ὁ,dafs,6164,6164-3,35822
ὁδόν,Luke,8,12,ὁδός,nafsc,6165,6165-3,35823
εἰσιν,Luke,8,12,εἰμί,vipa3p,6166,6166-3,35824
οἱ,Luke,8,12,ὁ,dnmp,6167,6167-3,35825
ἀκούσαντες,Luke,8,12,ἀκούω,vpaanmp,6168,6168-3,35826
εἶτα,Luke,8,12,εἶτα,b,6169,6169-3,35827
ἔρχεται,Luke,8,12,ἔρχομαι,vipm3s,6170,6170-3,35828
ὁ,Luke,8,12,ὁ,dnms,6171,6171-3,35829
διάβολος,Luke,8,12,διάβολος,nnmsc,6172,6172-3,35830
καὶ,Luke,8,12,καί,cc,6173,6173-3,35831
αἴρει,Luke,8,12,αἴρω,vipa3s,6174,6174-3,35832
τὸν,Luke,8,12,ὁ,dams,6175,6175-3,35833
λόγον,Luke,8,12,λόγος,namsc,6176,6176-3,35834
ἀπὸ,Luke,8,12,ἀπό,pg,6177,6177-3,35835
τῆς,Luke,8,12,ὁ,dgfs,6178,6178-3,35836
καρδίας,Luke,8,12,καρδία,ngfsc,6179,6179-3,35837
αὐτῶν,Luke,8,12,αὐτός,rpgmp,6180,6180-3,35838
ἵνα,Luke,8,12,ἵνα,cs,6181,6181-3,35839
μὴ,Luke,8,12,μή,x,6182,6182-3,35840
πιστεύσαντες,Luke,8,12,πιστεύω,vpaanmp,6183,6183-3,35841
σωθῶσιν,Luke,8,12,σῴζω,vsap3p,6184,6184-3,35842
οἱ,Luke,8,13,ὁ,dnmp,6185,6185-3,35843
δὲ,Luke,8,13,δέ,cc,6186,6186-3,35844
ἐπὶ,Luke,8,13,ἐπί,pg,6187,6187-3,35845
τῆς,Luke,8,13,ὁ,dgfs,6188,6188-3,35846
πέτρας,Luke,8,13,πέτρα,ngfsc,6189,6189-3,35847
οἳ,Luke,8,13,ὅς,rrnmp,6190,6190-3,35848
ὅταν,Luke,8,13,ὅταν,cs,6191,6191-3,35849
ἀκούσωσιν,Luke,8,13,ἀκούω,vsaa3p,6192,6192-3,35850
μετὰ,Luke,8,13,μετά,pg,6193,6193-3,35851
χαρᾶς,Luke,8,13,χαρά,ngfsc,6194,6194-3,35852
δέχονται,Luke,8,13,δέχομαι,vipm3p,6195,6195-3,35853
τὸν,Luke,8,13,ὁ,dams,6196,6196-3,35854
λόγον,Luke,8,13,λόγος,namsc,6197,6197-3,35855
καὶ,Luke,8,13,καί,cc,6198,6198-3,35856
οὗτοι,Luke,8,13,οὗτος,rdnmp,6199,6199-3,35857
ῥίζαν,Luke,8,13,ῥίζα,nafsc,6200,6200-3,35858
οὐκ,Luke,8,13,οὐ,b,6201,6201-3,35859
ἔχουσιν,Luke,8,13,ἔχω,vipa3p,6202,6202-3,35860
οἳ,Luke,8,13,ὅς,rrnmp,6203,6203-3,35861
πρὸς,Luke,8,13,πρός,pa,6204,6204-3,35862
καιρὸν,Luke,8,13,καιρός,namsc,6205,6205-3,35863
πιστεύουσιν,Luke,8,13,πιστεύω,vipa3p,6206,6206-3,35864
καὶ,Luke,8,13,καί,cc,6207,6207-3,35865
ἐν,Luke,8,13,ἐν,pd,6208,6208-3,35866
καιρῷ,Luke,8,13,καιρός,ndmsc,6209,6209-3,35867
πειρασμοῦ,Luke,8,13,πειρασμός,ngmsc,6210,6210-3,35868
ἀφίστανται,Luke,8,13,ἀφίστημι,vipm3p,6211,6211-3,35869
τὸ,Luke,8,14,ὁ,dnns,6212,6212-3,35870
δὲ,Luke,8,14,δέ,cc,6213,6213-3,35871
εἰς,Luke,8,14,εἰς,pa,6214,6214-3,35872
τὰς,Luke,8,14,ὁ,dafp,6215,6215-3,35873
ἀκάνθας,Luke,8,14,ἄκανθα,nafpc,6216,6216-3,35874
πεσόν,Luke,8,14,πίπτω,vpaanns,6217,6217-3,35875
οὗτοί,Luke,8,14,οὗτος,rdnmp,6218,6218-3,35876
εἰσιν,Luke,8,14,εἰμί,vipa3p,6219,6219-3,35877
οἱ,Luke,8,14,ὁ,dnmp,6220,6220-3,35878
ἀκούσαντες,Luke,8,14,ἀκούω,vpaanmp,6221,6221-3,35879
καὶ,Luke,8,14,καί,cc,6222,6222-3,35880
ὑπὸ,Luke,8,14,ὑπό,pg,6223,6223-3,35881
μεριμνῶν,Luke,8,14,μέριμνα,ngfpc,6224,6224-3,35882
καὶ,Luke,8,14,καί,cc,6225,6225-3,35883
πλούτου,Luke,8,14,πλοῦτος,ngmsc,6226,6226-3,35884
καὶ,Luke,8,14,καί,cc,6227,6227-3,35885
ἡδονῶν,Luke,8,14,ἡδονή,ngfpc,6228,6228-3,35886
τοῦ,Luke,8,14,ὁ,dgms,6229,6229-3,35887
βίου,Luke,8,14,βίος,ngmsc,6230,6230-3,35888
πορευόμενοι,Luke,8,14,πορεύομαι,vppmnmp,6231,6231-3,35889
συμπνίγονται,Luke,8,14,συμπνίγω,vipp3p,6232,6232-3,35890
καὶ,Luke,8,14,καί,cc,6233,6233-3,35891
οὐ,Luke,8,14,οὐ,b,6234,6234-3,35892
τελεσφοροῦσιν,Luke,8,14,τελεσφορέω,vipa3p,6235,6235-3,35893
τὸ,Luke,8,15,ὁ,dnns,6236,6236-3,35894
δὲ,Luke,8,15,δέ,cc,6237,6237-3,35895
ἐν,Luke,8,15,ἐν,pd,6238,6238-3,35896
τῇ,Luke,8,15,ὁ,ddfs,6239,6239-3,35897
καλῇ,Luke,8,15,καλός,andfsn,6240,6240-3,35898
γῇ,Luke,8,15,γῆ,ndfsc,6241,6241-3,35899
οὗτοί,Luke,8,15,οὗτος,rdnmp,6242,6242-3,35900
εἰσιν,Luke,8,15,εἰμί,vipa3p,6243,6243-3,35901
οἵτινες,Luke,8,15,ὅστις,rrnmp,6244,6244-3,35902
ἐν,Luke,8,15,ἐν,pd,6245,6245-3,35903
καρδίᾳ,Luke,8,15,καρδία,ndfsc,6246,6246-3,35904
καλῇ,Luke,8,15,καλός,andfsn,6247,6247-3,35905
καὶ,Luke,8,15,καί,cc,6248,6248-3,35906
ἀγαθῇ,Luke,8,15,ἀγαθός,andfsn,6249,6249-3,35907
ἀκούσαντες,Luke,8,15,ἀκούω,vpaanmp,6250,6250-3,35908
τὸν,Luke,8,15,ὁ,dams,6251,6251-3,35909
λόγον,Luke,8,15,λόγος,namsc,6252,6252-3,35910
κατέχουσιν,Luke,8,15,κατέχω,vipa3p,6253,6253-3,35911
καὶ,Luke,8,15,καί,cc,6254,6254-3,35912
καρποφοροῦσιν,Luke,8,15,καρποφορέω,vipa3p,6255,6255-3,35913
ἐν,Luke,8,15,ἐν,pd,6256,6256-3,35914
ὑπομονῇ,Luke,8,15,ὑπομονή,ndfsc,6257,6257-3,35915
Οὐδεὶς,Luke,8,16,οὐδείς,rinms,6258,6258-3,35916
δὲ,Luke,8,16,δέ,cc,6259,6259-3,35917
λύχνον,Luke,8,16,λύχνος,namsc,6260,6260-3,35918
ἅψας,Luke,8,16,ἅπτω,vpaanms,6261,6261-3,35919
καλύπτει,Luke,8,16,καλύπτω,vipa3s,6262,6262-3,35920
αὐτὸν,Luke,8,16,αὐτός,rpams,6263,6263-3,35921
σκεύει,Luke,8,16,σκεῦος,ndnsc,6264,6264-3,35922
ἢ,Luke,8,16,ἤ,cc,6265,6265-3,35923
ὑποκάτω,Luke,8,16,ὑποκάτω,pg,6266,6266-3,35924
κλίνης,Luke,8,16,κλίνη,ngfsc,6267,6267-3,35925
τίθησιν,Luke,8,16,τίθημι,vipa3s,6268,6268-3,35926
ἀλλ,Luke,8,16,ἀλλά,cc,6269,6269-3,35927
ἐπὶ,Luke,8,16,ἐπί,pg,6270,6270-3,35928
λυχνίας,Luke,8,16,λυχνία,ngfsc,6271,6271-3,35929
τίθησιν,Luke,8,16,τίθημι,vipa3s,6272,6272-3,35930
ἵνα,Luke,8,16,ἵνα,cs,6273,6273-3,35931
οἱ,Luke,8,16,ὁ,dnmp,6274,6274-3,35932
εἰσπορευόμενοι,Luke,8,16,εἰσπορεύομαι,vppmnmp,6275,6275-3,35933
βλέπωσιν,Luke,8,16,βλέπω,vspa3p,6276,6276-3,35934
τὸ,Luke,8,16,ὁ,dans,6277,6277-3,35935
φῶς,Luke,8,16,φῶς,nansc,6278,6278-3,35936
οὐ,Luke,8,17,οὐ,b,6279,6279-3,35937
γάρ,Luke,8,17,γάρ,cc,6280,6280-3,35938
ἐστιν,Luke,8,17,εἰμί,vipa3s,6281,6281-3,35939
κρυπτὸν,Luke,8,17,κρυπτός,annnsn,6282,6282-3,35940
ὃ,Luke,8,17,ὅς,rrnns,6283,6283-3,35941
οὐ,Luke,8,17,οὐ,b,6284,6284-3,35942
φανερὸν,Luke,8,17,φανερός,annnsn,6285,6285-3,35943
γενήσεται,Luke,8,17,γίνομαι,vifm3s,6286,6286-3,35944
