Text,Book,Chapter,Verse,Lemma,POS,ID,
λέγω,Matt,25,40,λέγω,vipa1s,25650,
ὑμῖν,Matt,25,40,σύ,rpd-p,25651,
ἐφ,Matt,25,40,ἐπί,pa,25652,
ὅσον,Matt,25,40,ὅσος,rrans,25653,
ἐποιήσατε,Matt,25,40,ποιέω,viaa2p,25654,
ἑνὶ,Matt,25,40,εἷς,acdmsn,25655,
τούτων,Matt,25,40,οὗτος,rdgmp,25656,
τῶν,Matt,25,40,ὁ,dgmp,25657,
ἀδελφῶν,Matt,25,40,ἀδελφός,ngmpc,25658,
μου,Matt,25,40,ἐγώ,rpg-s,25659,
τῶν,Matt,25,40,ὁ,dgmp,25660,
ἐλαχίστων,Matt,25,40,ἐλαχύς,angmps,25661,
ἐμοὶ,Matt,25,40,ἐγώ,rpd-s,25662,
ἐποιήσατε,Matt,25,40,ποιέω,viaa2p,25663,
Τότε,Matt,25,41,τότε,b,25664,
ἐρεῖ,Matt,25,41,λέγω,vifa3s,25665,
καὶ,Matt,25,41,καί,b,25666,
τοῖς,Matt,25,41,ὁ,ddmp,25667,
ἐξ,Matt,25,41,ἐκ,pg,25668,
εὐωνύμων,Matt,25,41,εὐώνυμος,angnpn,25669,
πορεύεσθε,Matt,25,41,πορεύομαι,vdpm2p,25670,
ἀπ,Matt,25,41,ἀπό,pg,25671,
ἐμοῦ,Matt,25,41,ἐγώ,rpg-s,25672,
οἱ,Matt,25,41,ὁ,dnmp,25673,
κατηραμένοι,Matt,25,41,καταράομαι,vpxpnmp,25674,
εἰς,Matt,25,41,εἰς,pa,25675,
τὸ,Matt,25,41,ὁ,dans,25676,
πῦρ,Matt,25,41,πῦρ,nansc,25677,
τὸ,Matt,25,41,ὁ,dans,25678,
αἰώνιον,Matt,25,41,αἰώνιος,anansn,25679,
τὸ,Matt,25,41,ὁ,dans,25680,
ἡτοιμασμένον,Matt,25,41,ἑτοιμάζω,vpxpans,25681,
τῷ,Matt,25,41,ὁ,ddms,25682,
διαβόλῳ,Matt,25,41,διάβολος,ndmsc,25683,
καὶ,Matt,25,41,καί,cc,25684,
τοῖς,Matt,25,41,ὁ,ddmp,25685,
ἀγγέλοις,Matt,25,41,ἄγγελος,ndmpc,25686,
αὐτοῦ,Matt,25,41,αὐτός,rpgms,25687,
ἐπείνασα,Matt,25,42,πεινάω,viaa1s,25688,
γὰρ,Matt,25,42,γάρ,cc,25689,
καὶ,Matt,25,42,καί,cc,25690,
οὐκ,Matt,25,42,οὐ,b,25691,
ἐδώκατέ,Matt,25,42,δίδωμι,viaa2p,25692,
μοι,Matt,25,42,ἐγώ,rpd-s,25693,
φαγεῖν,Matt,25,42,ἐσθίω,vnaa,25694,
ἐδίψησα,Matt,25,42,διψάω,viaa1s,25695,
καὶ,Matt,25,42,καί,cc,25696,
οὐκ,Matt,25,42,οὐ,b,25697,
ἐποτίσατέ,Matt,25,42,ποτίζω,viaa2p,25698,
με,Matt,25,42,ἐγώ,rpa-s,25699,
ξένος,Matt,25,43,ξένος,annmsn,25700,
ἤμην,Matt,25,43,εἰμί,viim1s,25701,
καὶ,Matt,25,43,καί,cc,25702,
οὐ,Matt,25,43,οὐ,b,25703,
συνηγάγετέ,Matt,25,43,συνάγω,viaa2p,25704,
με,Matt,25,43,ἐγώ,rpa-s,25705,
γυμνὸς,Matt,25,43,γυμνός,annmsn,25706,
καὶ,Matt,25,43,καί,cc,25707,
οὐ,Matt,25,43,οὐ,b,25708,
περιεβάλετέ,Matt,25,43,περιβάλλω,viaa2p,25709,
με,Matt,25,43,ἐγώ,rpa-s,25710,
ἀσθενὴς,Matt,25,43,ἀσθενής,annmsn,25711,
καὶ,Matt,25,43,καί,cc,25712,
ἐν,Matt,25,43,ἐν,pd,25713,
φυλακῇ,Matt,25,43,φυλακή,ndfsc,25714,
καὶ,Matt,25,43,καί,cc,25715,
οὐκ,Matt,25,43,οὐ,b,25716,
ἐπεσκέψασθέ,Matt,25,43,ἐπισκέπτομαι,viam2p,25717,
με,Matt,25,43,ἐγώ,rpa-s,25718,
τότε,Matt,25,44,τότε,b,25719,
ἀποκριθήσονται,Matt,25,44,ἀποκρίνομαι,vifp3p,25720,
καὶ,Matt,25,44,καί,b,25721,
αὐτοὶ,Matt,25,44,αὐτός,rtnmp,25722,
λέγοντες,Matt,25,44,λέγω,vppanmp,25723,
κύριε,Matt,25,44,κύριος,nvmsc,25724,
πότε,Matt,25,44,πότε,b,25725,
σε,Matt,25,44,σύ,rpa-s,25726,
εἴδομεν,Matt,25,44,ὁράω,viaa1p,25727,
πεινῶντα,Matt,25,44,πεινάω,vppaams,25728,
ἢ,Matt,25,44,ἤ,cc,25729,
διψῶντα,Matt,25,44,διψάω,vppaams,25730,
ἢ,Matt,25,44,ἤ,cc,25731,
ξένον,Matt,25,44,ξένος,anamsn,25732,
ἢ,Matt,25,44,ἤ,cc,25733,
γυμνὸν,Matt,25,44,γυμνός,anamsn,25734,
ἢ,Matt,25,44,ἤ,cc,25735,
ἀσθενῆ,Matt,25,44,ἀσθενής,anamsn,25736,
ἢ,Matt,25,44,ἤ,cc,25737,
ἐν,Matt,25,44,ἐν,pd,25738,
φυλακῇ,Matt,25,44,φυλακή,ndfsc,25739,
καὶ,Matt,25,44,καί,cc,25740,
οὐ,Matt,25,44,οὐ,b,25741,
διηκονήσαμέν,Matt,25,44,διακονέω,viaa1p,25742,
σοι,Matt,25,44,σύ,rpd-s,25743,
τότε,Matt,25,45,τότε,b,25744,
ἀποκριθήσεται,Matt,25,45,ἀποκρίνομαι,vifp3s,25745,
αὐτοῖς,Matt,25,45,αὐτός,rpdmp,25746,
λέγων,Matt,25,45,λέγω,vppanms,25747,
ἀμὴν,Matt,25,45,ἀμήν,t,25748,
λέγω,Matt,25,45,λέγω,vipa1s,25749,
ὑμῖν,Matt,25,45,σύ,rpd-p,25750,
ἐφ,Matt,25,45,ἐπί,pa,25751,
ὅσον,Matt,25,45,ὅσος,rrans,25752,
οὐκ,Matt,25,45,οὐ,b,25753,
ἐποιήσατε,Matt,25,45,ποιέω,viaa2p,25754,
ἑνὶ,Matt,25,45,εἷς,acdmsn,25755,
τούτων,Matt,25,45,οὗτος,rdgmp,25756,
τῶν,Matt,25,45,ὁ,dgmp,25757,
ἐλαχίστων,Matt,25,45,ἐλαχύς,angmps,25758,
οὐδὲ,Matt,25,45,οὐδέ,b,25759,
ἐμοὶ,Matt,25,45,ἐγώ,rpd-s,25760,
ἐποιήσατε,Matt,25,45,ποιέω,viaa2p,25761,
καὶ,Matt,25,46,καί,cc,25762,
ἀπελεύσονται,Matt,25,46,ἀπέρχομαι,vifm3p,25763,
οὗτοι,Matt,25,46,οὗτος,rdnmp,25764,
εἰς,Matt,25,46,εἰς,pa,25765,
κόλασιν,Matt,25,46,κόλασις,nafsc,25766,
αἰώνιον,Matt,25,46,αἰώνιος,anafsn,25767,
οἱ,Matt,25,46,ὁ,dnmp,25768,
δὲ,Matt,25,46,δέ,cc,25769,
δίκαιοι,Matt,25,46,δίκαιος,annmpn,25770,
εἰς,Matt,25,46,εἰς,pa,25771,
ζωὴν,Matt,25,46,ζωή,nafsc,25772,
αἰώνιον,Matt,25,46,αἰώνιος,anafsn,25773,
Καὶ,Matt,26,1,καί,cc,25774,
ἐγένετο,Matt,26,1,γίνομαι,viam3s,25775,
ὅτε,Matt,26,1,ὅτε,cs,25776,
ἐτέλεσεν,Matt,26,1,τελέω,viaa3s,25777,
ὁ,Matt,26,1,ὁ,dnms,25778,
Ἰησοῦς,Matt,26,1,Ἰησοῦς,nnmsp,25779,
πάντας,Matt,26,1,πᾶς,aiampn,25780,
τοὺς,Matt,26,1,ὁ,damp,25781,
λόγους,Matt,26,1,λόγος,nampc,25782,
τούτους,Matt,26,1,οὗτος,rdamp,25783,
εἶπεν,Matt,26,1,λέγω,viaa3s,25784,
τοῖς,Matt,26,1,ὁ,ddmp,25785,
μαθηταῖς,Matt,26,1,μαθητής,ndmpc,25786,
αὐτοῦ,Matt,26,1,αὐτός,rpgms,25787,
οἴδατε,Matt,26,2,οἶδα,vixa2p,25788,
ὅτι,Matt,26,2,ὅτι,cs,25789,
μετὰ,Matt,26,2,μετά,pa,25790,
δύο,Matt,26,2,δύο,acafpn,25791,
ἡμέρας,Matt,26,2,ἡμέρα,nafpc,25792,
τὸ,Matt,26,2,ὁ,dnns,25793,
πάσχα,Matt,26,2,πάσχα,nnnsc,25794,
γίνεται,Matt,26,2,γίνομαι,vipm3s,25795,
καὶ,Matt,26,2,καί,cc,25796,
ὁ,Matt,26,2,ὁ,dnms,25797,
υἱὸς,Matt,26,2,υἱός,nnmsc,25798,
τοῦ,Matt,26,2,ὁ,dgms,25799,
ἀνθρώπου,Matt,26,2,ἄνθρωπος,ngmsc,25800,
παραδίδοται,Matt,26,2,παραδίδωμι,vipp3s,25801,
εἰς,Matt,26,2,εἰς,pa,25802,
τὸ,Matt,26,2,ὁ,dans,25803,
σταυρωθῆναι,Matt,26,2,σταυρόω,vnap,25804,
Τότε,Matt,26,3,τότε,b,25805,
συνήχθησαν,Matt,26,3,συνάγω,viap3p,25806,
οἱ,Matt,26,3,ὁ,dnmp,25807,
ἀρχιερεῖς,Matt,26,3,ἀρχιερεύς,nnmpc,25808,
καὶ,Matt,26,3,καί,cc,25809,
οἱ,Matt,26,3,ὁ,dnmp,25810,
πρεσβύτεροι,Matt,26,3,πρεσβύτερος,annmpc,25811,
τοῦ,Matt,26,3,ὁ,dgms,25812,
λαοῦ,Matt,26,3,λαός,ngmsc,25813,
εἰς,Matt,26,3,εἰς,pa,25814,
τὴν,Matt,26,3,ὁ,dafs,25815,
αὐλὴν,Matt,26,3,αὐλή,nafsc,25816,
τοῦ,Matt,26,3,ὁ,dgms,25817,
ἀρχιερέως,Matt,26,3,ἀρχιερεύς,ngmsc,25818,
τοῦ,Matt,26,3,ὁ,dgms,25819,
λεγομένου,Matt,26,3,λέγω,vpppgms,25820,
Καϊάφα,Matt,26,3,Καϊάφας,ngmsp,25821,
καὶ,Matt,26,4,καί,cc,25822,
συνεβουλεύσαντο,Matt,26,4,συμβουλεύω,viam3p,25823,
ἵνα,Matt,26,4,ἵνα,cs,25824,
τὸν,Matt,26,4,ὁ,dams,25825,
Ἰησοῦν,Matt,26,4,Ἰησοῦς,namsp,25826,
δόλῳ,Matt,26,4,δόλος,ndmsc,25827,
κρατήσωσιν,Matt,26,4,κρατέω,vsaa3p,25828,
καὶ,Matt,26,4,καί,cc,25829,
ἀποκτείνωσιν,Matt,26,4,ἀποκτείνω,vsaa3p,25830,
ἔλεγον,Matt,26,5,λέγω,viia3p,25831,
δέ,Matt,26,5,δέ,cc,25832,
μὴ,Matt,26,5,μή,x,25833,
ἐν,Matt,26,5,ἐν,pd,25834,
τῇ,Matt,26,5,ὁ,ddfs,25835,
ἑορτῇ,Matt,26,5,ἑορτή,ndfsc,25836,
ἵνα,Matt,26,5,ἵνα,cs,25837,
μὴ,Matt,26,5,μή,x,25838,
θόρυβος,Matt,26,5,θόρυβος,nnmsc,25839,
γένηται,Matt,26,5,γίνομαι,vsam3s,25840,
ἐν,Matt,26,5,ἐν,pd,25841,
τῷ,Matt,26,5,ὁ,ddms,25842,
λαῷ,Matt,26,5,λαός,ndmsc,25843,
Τοῦ,Matt,26,6,ὁ,dgms,25844,
δὲ,Matt,26,6,δέ,cc,25845,
Ἰησοῦ,Matt,26,6,Ἰησοῦς,ngmsp,25846,
γενομένου,Matt,26,6,γίνομαι,vpamgms,25847,
ἐν,Matt,26,6,ἐν,pd,25848,
Βηθανίᾳ,Matt,26,6,Βηθανία,ndfsp,25849,
ἐν,Matt,26,6,ἐν,pd,25850,
οἰκίᾳ,Matt,26,6,οἰκία,ndfsc,25851,
Σίμωνος,Matt,26,6,Σίμων,ngmsp,25852,
τοῦ,Matt,26,6,ὁ,dgms,25853,
λεπροῦ,Matt,26,6,λεπρός,angmsn,25854,
προσῆλθεν,Matt,26,7,προσέρχομαι,viaa3s,25855,
αὐτῷ,Matt,26,7,αὐτός,rpdms,25856,
γυνὴ,Matt,26,7,γυνή,nnfsc,25857,
ἔχουσα,Matt,26,7,ἔχω,vppanfs,25858,
ἀλάβαστρον,Matt,26,7,ἀλάβαστρος,nafsc/namsc,25859,
μύρου,Matt,26,7,μύρον,ngnsc,25860,
βαρυτίμου,Matt,26,7,βαρύτιμος,angnsn,25861,
καὶ,Matt,26,7,καί,cc,25862,
κατέχεεν,Matt,26,7,καταχέω,viaa3s,25863,
ἐπὶ,Matt,26,7,ἐπί,pg,25864,
τῆς,Matt,26,7,ὁ,dgfs,25865,
κεφαλῆς,Matt,26,7,κεφαλή,ngfsc,25866,
αὐτοῦ,Matt,26,7,αὐτός,rpgms,25867,
ἀνακειμένου,Matt,26,7,ἀνάκειμαι,vppmgms,25868,
ἰδόντες,Matt,26,8,ὁράω,vpaanmp,25869,
δὲ,Matt,26,8,δέ,cc,25870,
οἱ,Matt,26,8,ὁ,dnmp,25871,
μαθηταὶ,Matt,26,8,μαθητής,nnmpc,25872,
ἠγανάκτησαν,Matt,26,8,ἀγανακτέω,viaa3p,25873,
λέγοντες,Matt,26,8,λέγω,vppanmp,25874,
εἰς,Matt,26,8,εἰς,pa,25875,
τί,Matt,26,8,τίς,rqans,25876,
ἡ,Matt,26,8,ὁ,dnfs,25877,
ἀπώλεια,Matt,26,8,ἀπώλεια,nnfsc,25878,
αὕτη,Matt,26,8,οὗτος,rdnfs,25879,
ἐδύνατο,Matt,26,9,δύναμαι,viim3s,25880,
γὰρ,Matt,26,9,γάρ,cc,25881,
τοῦτο,Matt,26,9,οὗτος,rdnns,25882,
πραθῆναι,Matt,26,9,πιπράσκω,vnap,25883,
πολλοῦ,Matt,26,9,πολύς,angnsn,25884,
καὶ,Matt,26,9,καί,cc,25885,
δοθῆναι,Matt,26,9,δίδωμι,vnap,25886,
πτωχοῖς,Matt,26,9,πτωχός,andmpn,25887,
Γνοὺς,Matt,26,10,γινώσκω,vpaanms,25888,
δὲ,Matt,26,10,δέ,cc,25889,
ὁ,Matt,26,10,ὁ,dnms,25890,
Ἰησοῦς,Matt,26,10,Ἰησοῦς,nnmsp,25891,
εἶπεν,Matt,26,10,λέγω,viaa3s,25892,
αὐτοῖς,Matt,26,10,αὐτός,rpdmp,25893,
τί,Matt,26,10,τίς,rqans,25894,
κόπους,Matt,26,10,κόπος,nampc,25895,
παρέχετε,Matt,26,10,παρέχω,vipa2p,25896,
τῇ,Matt,26,10,ὁ,ddfs,25897,
γυναικί,Matt,26,10,γυνή,ndfsc,25898,
ἔργον,Matt,26,10,ἔργον,nansc,25899,
γὰρ,Matt,26,10,γάρ,cc,25900,
καλὸν,Matt,26,10,καλός,anansn,25901,
ἠργάσατο,Matt,26,10,ἐργάζομαι,viam3s,25902,
εἰς,Matt,26,10,εἰς,pa,25903,
ἐμέ,Matt,26,10,ἐγώ,rpa-s,25904,
πάντοτε,Matt,26,11,πάντοτε,b,25905,
γὰρ,Matt,26,11,γάρ,cc,25906,
τοὺς,Matt,26,11,ὁ,damp,25907,
πτωχοὺς,Matt,26,11,πτωχός,anampn,25908,
ἔχετε,Matt,26,11,ἔχω,vipa2p,25909,
μεθ,Matt,26,11,μετά,pg,25910,
ἑαυτῶν,Matt,26,11,ἑαυτοῦ,rxgmp,25911,
ἐμὲ,Matt,26,11,ἐγώ,rpa-s,25912,
δὲ,Matt,26,11,δέ,cc,25913,
οὐ,Matt,26,11,οὐ,b,25914,
πάντοτε,Matt,26,11,πάντοτε,b,25915,
ἔχετε,Matt,26,11,ἔχω,vipa2p,25916,
βαλοῦσα,Matt,26,12,βάλλω,vpaanfs,25917,
γὰρ,Matt,26,12,γάρ,cc,25918,
αὕτη,Matt,26,12,οὗτος,rdnfs,25919,
τὸ,Matt,26,12,ὁ,dans,25920,
μύρον,Matt,26,12,μύρον,nansc,25921,
τοῦτο,Matt,26,12,οὗτος,rdans,25922,
ἐπὶ,Matt,26,12,ἐπί,pg,25923,
τοῦ,Matt,26,12,ὁ,dgns,25924,
σώματός,Matt,26,12,σῶμα,ngnsc,25925,
μου,Matt,26,12,ἐγώ,rpg-s,25926,
πρὸς,Matt,26,12,πρός,pa,25927,
τὸ,Matt,26,12,ὁ,dans,25928,
ἐνταφιάσαι,Matt,26,12,ἐνταφιάζω,vnaa,25929,
με,Matt,26,12,ἐγώ,rpa-s,25930,
ἐποίησεν,Matt,26,12,ποιέω,viaa3s,25931,
ἀμὴν,Matt,26,13,ἀμήν,t,25932,
λέγω,Matt,26,13,λέγω,vipa1s,25933,
ὑμῖν,Matt,26,13,σύ,rpd-p,25934,
ὅπου,Matt,26,13,ὅπου,cs,25935,
ἐὰν,Matt,26,13,ἐάν,x,25936,
κηρυχθῇ,Matt,26,13,κηρύσσω,vsap3s,25937,
τὸ,Matt,26,13,ὁ,dnns,25938,
εὐαγγέλιον,Matt,26,13,εὐαγγέλιον,nnnsc,25939,
τοῦτο,Matt,26,13,οὗτος,rdnns,25940,
ἐν,Matt,26,13,ἐν,pd,25941,
ὅλῳ,Matt,26,13,ὅλος,andmsn,25942,
τῷ,Matt,26,13,ὁ,ddms,25943,
κόσμῳ,Matt,26,13,κόσμος,ndmsc,25944,
λαληθήσεται,Matt,26,13,λαλέω,vifp3s,25945,
καὶ,Matt,26,13,καί,b,25946,
ὃ,Matt,26,13,ὅς,rrans,25947,
ἐποίησεν,Matt,26,13,ποιέω,viaa3s,25948,
αὕτη,Matt,26,13,οὗτος,rdnfs,25949,
εἰς,Matt,26,13,εἰς,pa,25950,
μνημόσυνον,Matt,26,13,μνημόσυνον,nansc,25951,
αὐτῆς,Matt,26,13,αὐτός,rpgfs,25952,
Τότε,Matt,26,14,τότε,b,25953,
πορευθεὶς,Matt,26,14,πορεύομαι,vpapnms,25954,
εἷς,Matt,26,14,εἷς,acnmsn,25955,
τῶν,Matt,26,14,ὁ,dgmp,25956,
δώδεκα,Matt,26,14,δώδεκα,ac---n,25957,
ὁ,Matt,26,14,ὁ,dnms,25958,
λεγόμενος,Matt,26,14,λέγω,vpppnms,25959,
Ἰούδας,Matt,26,14,Ἰούδας,nnmsp,25960,
Ἰσκαριώτης,Matt,26,14,Ἰσκαριώθ,nnmsp,25961,
πρὸς,Matt,26,14,πρός,pa,25962,
τοὺς,Matt,26,14,ὁ,damp,25963,
ἀρχιερεῖς,Matt,26,14,ἀρχιερεύς,nampc,25964,
εἶπεν,Matt,26,15,λέγω,viaa3s,25965,
τί,Matt,26,15,τίς,rqans,25966,
θέλετέ,Matt,26,15,θέλω,vipa2p,25967,
μοι,Matt,26,15,ἐγώ,rpd-s,25968,
δοῦναι,Matt,26,15,δίδωμι,vnaa,25969,
κἀγὼ,Matt,26,15,καί+ἐγώ,cc&rpn-s,25970,
ὑμῖν,Matt,26,15,σύ,rpd-p,25971,
παραδώσω,Matt,26,15,παραδίδωμι,vifa1s,25972,
αὐτόν,Matt,26,15,αὐτός,rpams,25973,
οἱ,Matt,26,15,ὁ,dnmp,25974,
δὲ,Matt,26,15,δέ,cc,25975,
ἔστησαν,Matt,26,15,ἵστημι,viaa3p,25976,
αὐτῷ,Matt,26,15,αὐτός,rpdms,25977,
τριάκοντα,Matt,26,15,τριάκοντα,ac---n,25978,
ἀργύρια,Matt,26,15,ἀργύριον,nanpc,25979,
καὶ,Matt,26,16,καί,cc,25980,
ἀπὸ,Matt,26,16,ἀπό,pg,25981,
τότε,Matt,26,16,τότε,b,25982,
ἐζήτει,Matt,26,16,ζητέω,viia3s,25983,
εὐκαιρίαν,Matt,26,16,εὐκαιρία,nafsc,25984,
ἵνα,Matt,26,16,ἵνα,cs,25985,
αὐτὸν,Matt,26,16,αὐτός,rpams,25986,
παραδῷ,Matt,26,16,παραδίδωμι,vsaa3s,25987,
Τῇ,Matt,26,17,ὁ,ddfs,25988,
δὲ,Matt,26,17,δέ,cc,25989,
πρώτῃ,Matt,26,17,πρῶτος,aodfsn,25990,
τῶν,Matt,26,17,ὁ,dgnp,25991,
ἀζύμων,Matt,26,17,ἄζυμος,angnpn,25992,
προσῆλθον,Matt,26,17,προσέρχομαι,viaa3p,25993,
οἱ,Matt,26,17,ὁ,dnmp,25994,
μαθηταὶ,Matt,26,17,μαθητής,nnmpc,25995,
τῷ,Matt,26,17,ὁ,ddms,25996,
Ἰησοῦ,Matt,26,17,Ἰησοῦς,ndmsp,25997,
λέγοντες,Matt,26,17,λέγω,vppanmp,25998,
ποῦ,Matt,26,17,ποῦ,b,25999,
θέλεις,Matt,26,17,θέλω,vipa2s,26000,
ἑτοιμάσωμέν,Matt,26,17,ἑτοιμάζω,vsaa1p,26001,
σοι,Matt,26,17,σύ,rpd-s,26002,
φαγεῖν,Matt,26,17,ἐσθίω,vnaa,26003,
τὸ,Matt,26,17,ὁ,dans,26004,
πάσχα,Matt,26,17,πάσχα,nansc,26005,
ὁ,Matt,26,18,ὁ,dnms,26006,
δὲ,Matt,26,18,δέ,cc,26007,
εἶπεν,Matt,26,18,λέγω,viaa3s,26008,
ὑπάγετε,Matt,26,18,ὑπάγω,vdpa2p,26009,
εἰς,Matt,26,18,εἰς,pa,26010,
τὴν,Matt,26,18,ὁ,dafs,26011,
πόλιν,Matt,26,18,πόλις,nafsc,26012,
πρὸς,Matt,26,18,πρός,pa,26013,
τὸν,Matt,26,18,ὁ,dams,26014,
δεῖνα,Matt,26,18,δεῖνα,namsc,26015,
καὶ,Matt,26,18,καί,cc,26016,
εἴπατε,Matt,26,18,λέγω,vdaa2p,26017,
αὐτῷ,Matt,26,18,αὐτός,rpdms,26018,
ὁ,Matt,26,18,ὁ,dnms,26019,
διδάσκαλος,Matt,26,18,διδάσκαλος,nnmsc,26020,
λέγει,Matt,26,18,λέγω,vipa3s,26021,
ὁ,Matt,26,18,ὁ,dnms,26022,
καιρός,Matt,26,18,καιρός,nnmsc,26023,
μου,Matt,26,18,ἐγώ,rpg-s,26024,
ἐγγύς,Matt,26,18,ἐγγύς,b,26025,
ἐστιν,Matt,26,18,εἰμί,vipa3s,26026,
πρὸς,Matt,26,18,πρός,pa,26027,
σὲ,Matt,26,18,σύ,rpa-s,26028,
ποιῶ,Matt,26,18,ποιέω,vipa1s,26029,
τὸ,Matt,26,18,ὁ,dans,26030,
πάσχα,Matt,26,18,πάσχα,nansc,26031,
μετὰ,Matt,26,18,μετά,pg,26032,
τῶν,Matt,26,18,ὁ,dgmp,26033,
μαθητῶν,Matt,26,18,μαθητής,ngmpc,26034,
μου,Matt,26,18,ἐγώ,rpg-s,26035,
καὶ,Matt,26,19,καί,cc,26036,
ἐποίησαν,Matt,26,19,ποιέω,viaa3p,26037,
οἱ,Matt,26,19,ὁ,dnmp,26038,
μαθηταὶ,Matt,26,19,μαθητής,nnmpc,26039,
ὡς,Matt,26,19,ὡς,cs,26040,
συνέταξεν,Matt,26,19,συντάσσω,viaa3s,26041,
αὐτοῖς,Matt,26,19,αὐτός,rpdmp,26042,
ὁ,Matt,26,19,ὁ,dnms,26043,
Ἰησοῦς,Matt,26,19,Ἰησοῦς,nnmsp,26044,
καὶ,Matt,26,19,καί,cc,26045,
ἡτοίμασαν,Matt,26,19,ἑτοιμάζω,viaa3p,26046,
τὸ,Matt,26,19,ὁ,dans,26047,
πάσχα,Matt,26,19,πάσχα,nansc,26048,
Ὀψίας,Matt,26,20,ὀψία,ngfsc,26049,
δὲ,Matt,26,20,δέ,cc,26050,
γενομένης,Matt,26,20,γίνομαι,vpamgfs,26051,
ἀνέκειτο,Matt,26,20,ἀνάκειμαι,viim3s,26052,
μετὰ,Matt,26,20,μετά,pg,26053,
τῶν,Matt,26,20,ὁ,dgmp,26054,
δώδεκα,Matt,26,20,δώδεκα,ac---n,26055,
καὶ,Matt,26,21,καί,cc,26056,
ἐσθιόντων,Matt,26,21,ἐσθίω,vppagmp,26057,
αὐτῶν,Matt,26,21,αὐτός,rpgmp,26058,
εἶπεν,Matt,26,21,λέγω,viaa3s,26059,
ἀμὴν,Matt,26,21,ἀμήν,t,26060,
λέγω,Matt,26,21,λέγω,vipa1s,26061,
ὑμῖν,Matt,26,21,σύ,rpd-p,26062,
ὅτι,Matt,26,21,ὅτι,cs,26063,
εἷς,Matt,26,21,εἷς,acnmsn,26064,
ἐξ,Matt,26,21,ἐκ,pg,26065,
ὑμῶν,Matt,26,21,σύ,rpg-p,26066,
παραδώσει,Matt,26,21,παραδίδωμι,vifa3s,26067,
με,Matt,26,21,ἐγώ,rpa-s,26068,
καὶ,Matt,26,22,καί,cc,26069,
λυπούμενοι,Matt,26,22,λυπέω,vpppnmp,26070,
σφόδρα,Matt,26,22,σφόδρα,b,26071,
ἤρξαντο,Matt,26,22,ἄρχω,viam3p,26072,
λέγειν,Matt,26,22,λέγω,vnpa,26073,
αὐτῷ,Matt,26,22,αὐτός,rpdms,26074,
εἷς,Matt,26,22,εἷς,acnmsn,26075,
ἕκαστος,Matt,26,22,ἕκαστος,ainmsn,26076,
μήτι,Matt,26,22,μήτι,x,26077,
ἐγώ,Matt,26,22,ἐγώ,rpn-s,26078,
εἰμι,Matt,26,22,εἰμί,vipa1s,26079,
κύριε,Matt,26,22,κύριος,nvmsc,26080,
ὁ,Matt,26,23,ὁ,dnms,26081,
δὲ,Matt,26,23,δέ,cc,26082,
ἀποκριθεὶς,Matt,26,23,ἀποκρίνομαι,vpapnms,26083,
εἶπεν,Matt,26,23,λέγω,viaa3s,26084,
ὁ,Matt,26,23,ὁ,dnms,26085,
ἐμβάψας,Matt,26,23,ἐμβάπτω,vpaanms,26086,
μετ,Matt,26,23,μετά,pg,26087,
ἐμοῦ,Matt,26,23,ἐγώ,rpg-s,26088,
τὴν,Matt,26,23,ὁ,dafs,26089,
χεῖρα,Matt,26,23,χείρ,nafsc,26090,
ἐν,Matt,26,23,ἐν,pd,26091,
τῷ,Matt,26,23,ὁ,ddns,26092,
τρυβλίῳ,Matt,26,23,τρύβλιον,ndnsc,26093,
οὗτός,Matt,26,23,οὗτος,rdnms,26094,
με,Matt,26,23,ἐγώ,rpa-s,26095,
παραδώσει,Matt,26,23,παραδίδωμι,vifa3s,26096,
ὁ,Matt,26,24,ὁ,dnms,26097,
μὲν,Matt,26,24,μέν,x,26098,
υἱὸς,Matt,26,24,υἱός,nnmsc,26099,
τοῦ,Matt,26,24,ὁ,dgms,26100,
ἀνθρώπου,Matt,26,24,ἄνθρωπος,ngmsc,26101,
ὑπάγει,Matt,26,24,ὑπάγω,vipa3s,26102,
καθὼς,Matt,26,24,καθώς,cs,26103,
γέγραπται,Matt,26,24,γράφω,vixp3s,26104,
περὶ,Matt,26,24,περί,pg,26105,
αὐτοῦ,Matt,26,24,αὐτός,rpgms,26106,
οὐαὶ,Matt,26,24,οὐαί,i,26107,
δὲ,Matt,26,24,δέ,cc,26108,
τῷ,Matt,26,24,ὁ,ddms,26109,
ἀνθρώπῳ,Matt,26,24,ἄνθρωπος,ndmsc,26110,
ἐκείνῳ,Matt,26,24,ἐκεῖνος,rddms,26111,
δι,Matt,26,24,διά,pg,26112,
οὗ,Matt,26,24,ὅς,rrgms,26113,
ὁ,Matt,26,24,ὁ,dnms,26114,
υἱὸς,Matt,26,24,υἱός,nnmsc,26115,
τοῦ,Matt,26,24,ὁ,dgms,26116,
ἀνθρώπου,Matt,26,24,ἄνθρωπος,ngmsc,26117,
παραδίδοται,Matt,26,24,παραδίδωμι,vipp3s,26118,
καλὸν,Matt,26,24,καλός,annnsn,26119,
ἦν,Matt,26,24,εἰμί,viia3s,26120,
αὐτῷ,Matt,26,24,αὐτός,rpdms,26121,
εἰ,Matt,26,24,εἰ,cs,26122,
οὐκ,Matt,26,24,οὐ,b,26123,
ἐγεννήθη,Matt,26,24,γεννάω,viap3s,26124,
